stock_id,出表日期,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址
1340,109/10/25,勝悅新材料有限公司,勝悅-KY,KY 開曼群島                                                    ,塑膠工業,中國福建省晉江市青陽蓮嶼工業區,37722768,莊國清,莊國清,陳圖炎,財務長,郭燈佳,8659582889862,20120614,20140114,新台幣                 10.0000元,1529228550,0,0,1,永豐金證券公司股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,卓明信,施景彬,VICTORY,"Qingyang Lianyu Industrial AreaJinjiang, Fujian, China",8659585689208,peter.chen@sportspowersole.com,www.vnm.com.tw
1341,109/10/25,富林塑膠工業(開曼)控股(股)公司,富林-KY,KY 開曼群島                                                    ,塑膠工業,越南海防市陽京郡海城坊范文同路第9里程,82716171,王源林,黃政烘,黃政烘,總經理,邱文輝,(07)535-2366,20161130,20181224,新台幣                 10.0000元,494000000,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳秋燕,龔俊吉,FULIN-KY,Km9 Pham Van Dong Hai Thanh Ward Duong Kinh DistrictHai Phong Viet Nam,(07)535-2368,joyylin@fulintw.com.tw,http://www.fulinvn.com
1402,109/10/25,遠東新世紀股份有限公司,遠東新,－ ,紡織纖維,台北市大安區敦化南路二段207號36樓,3522600,徐旭東,"吳高山,曾裕賢,胡正隆,鄭澄宇",鄭澄宇,行政總部總經理,王健誠,02-27338000,19540113,19670414,新台幣                 10.0000元,53528752270,0,0,1,亞東證券股份有限公司,02-7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,施景彬,郭政弘,FENC,"36F,Taipei Metro Tower No.207,Tun Hwa South Road,Sec.2Taipei,Taiwan,R.O.C.",02-27367184,csostaff@metro.feg.com.tw,www.fenc.com
1409,109/10/25,新光合成纖維股份有限公司,新纖,－ ,紡織纖維,台北市中山區南京東路二段123號8、12樓,7435515,吳東昇,羅時銓,文承嘉,協理,何浩寧,2507-1251,19670425,19730831,新台幣                 10.0000元,16184092910,0,0,1,新光證券(股)公司股務代理部,02-23118787,台北市中正區重慶南路一段66之1號11樓,勤業眾信聯合會計師事務所,陳文香,徐文亞,SSFC,"8TH.12TH FL., NO.123, SEC. 2 NANKING E. ROADTAIPEI, TAIWAN, R.O.C.",25072264,wen@shinkong.com.tw,www.shinkong.com.tw
1410,109/10/25,南洋染整股份有限公司,南染,－ ,紡織纖維,桃園市蘆竹區南山路三段二三三號,35286207,何  鈞,何  鈞,張愛玉,發言人,孟家立,02-25940361,19641222,19731018,新台幣                 10.0000元,630000000,0,0,1,中國信託商銀代理部,02-66365566,台北市100重慶南路一段83號5樓,資誠聯合會計師事務所,徐聖忠,李運鞭,NYDF,"No.233, Sec. 3, Nanshan Rd.,Luzhu Dist., Taoyuan City 338, Taiwan",02-25919227,nydyeing@ms19.hinet.net,www.nydf.com.tw
1413,109/10/25,宏洲纖維工業股份有限公司,宏洲,－ ,紡織纖維,台北市內湖區瑞光路607號7樓,7220710,詹正田,林金鈴,張恆嘉,董事,林勝欽,2657-5859,19680730,19751223,新台幣                 10.0000元,1321124540,30000000,0,2,福邦證券股份有限公司股務代理部,02-23711658,台北市忠孝西路一段6號6樓,安侯建業聯合會計師事務所,張淑瑩,池世欽,H.C.,"7F., No.607, Ruiguang Rd., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)TAIPEI TAIWAN",8797-7888,wallace@hungchou.com.tw,http://www.hungchou.com.tw/
1414,109/10/25,東和紡織股份有限公司,東和,－ ,紡織纖維,台北市仁愛路四段376號13樓,73141105,蔡淑櫻,張嘉亨,張嘉亨,總經理,郭彥良,(02)27001840,19590911,19760202,新台幣                 10.0000元,2200000000,0,0,2,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號6樓,勤業眾信聯合會計師事務所,鄭欽宗,趙永祥,TUNG HO,"13TH FLOOR NO376,SEC 4 JEN AI ROADTAIPEI,TAIWAN,R.O.C",(02)27060967,admsect@tungho.com.tw,www.tungho.com.tw
1416,109/10/25,廣豐實業股份有限公司,廣豐,－ ,其他,桃園市八德區介壽路一段728號,43434316,邱文達,邱文達,陳素靜,會計經理,陳宗慈,(03)3637818,19680628,19760420,新台幣                 10.0000元,1853421680,0,0,1,元大證券股份有限公司,2586-5859,台北市承德路三段210號B1,國富浩華聯合會計師事務所,林志隆,高佩,KFIC,"No.728, Sec. 1, Jieshou Rd., Bade Dist., Taoyuan City 334, TaiwanTaipei,Taiwan",(03)3637568,s.j.chern@kfic.com.tw,www.kfic.com.tw
1417,109/10/25,嘉裕股份有限公司,嘉裕,－ ,紡織纖維,臺北市仁愛路四段25號7樓,11825825,嚴陳莉蓮,張祖蕙(代理),陳俊宏,財務長,許靜文,27113171,19691212,19761228,新台幣                 10.0000元,1899418400,0,0,1,公司股務組,25156421,臺北市南京東路二段150號7樓,勤業眾信聯合會計師事務所,施景彬,邵志明,CARNIVAL,"7TH FL.,25 JEN AI ROAD.SEC.4TAIPEI,TAIWAN,R.O.C.",27110900,er9521@tp.carnival.com.tw,http://www.carnival.com.tw/cnl/investor_zone
1418,109/10/25,東華合纖股份有限公司,東華,－ ,紡織纖維,台北市新生南路1段56號9樓,11083148,林河輝,林壯儒,葉燕玲,協理,江志恒,(02)23967768,19700302,19770214,新台幣                 10.0000元,568343090,10000000,0,1,永豐金證券股務代理部,(02)23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,黃海悅,陳招美,TONG-HWA,"9F., No.56, Sec. 1, Xinsheng S. Rd.,Taipei City 100, Taiwan (R.O.C.)",(02)23962568,thsf@ms22.hinet.net,thfin.myweb.hinet.net
1419,109/10/25,新光紡織股份有限公司,新紡,－ ,紡織纖維,台北市南京東路二段123號11樓,7435901,吳昕恩,邱錦發,邱錦發,總經理,柯夙娟,(02)25071251,19550606,19770314,新台幣                 10.0000元,3000412800,0,0,1,台新國際商業銀行股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,李麗凰,池瑞全,SHINKO.TEXTILE,"11TH.FL.,123,NANKING E.RD.,SEC.2TAIPEI.TAIWAN.R.O.C",(02)25072576,shinkong@sktextile.com.tw,http://www.sktextile.com.tw
1423,109/10/25,利華羊毛工業股份有限公司,利華,－ ,紡織纖維,台北市忠孝東路四段310號12樓,11311608,應柔爾,應柔爾,余美蘭,副總經理,楊遵五,02-27811161,19640723,19790402,新台幣                 10.0000元,1384000000,0,0,2,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,許新民,王彥鈞,REWARD WOOL,"12th Floor, 310 Sec. 4, Chung Hsiao East RoadTaipei, 106 , Taiwan, R. O. C.",02-27521193,reward@reward.com.tw,www.reward.com.tw
1432,109/10/25,大魯閣實業股份有限公司,大魯閣,－ ,貿易百貨,台中市東區復興路4段186號,4690983,林曼麗,謝國棟,許俊麒,總顧問,羅淑敏,436118888,19730718,19820726,新台幣                 10.0000元,750000000,0,0,1,華南永昌綜合證券股份有限公司,02-27186425,台北市民生東路四段54號4樓,資誠聯合會計師事務所,王方瑜,劉美蘭,TAROKO,"No186, Sec 4, Fusing Rd., East Dist.,Taichung, Taiwan, R.O.C.",436080809,taroko@taroko.com.tw,http://www.taroko.com.tw/c/index.php
1434,109/10/25,福懋興業股份有限公司,福懋,－ ,紡織纖維,雲林縣斗六市榴中里石榴路317號,14001199,王文淵,李敏章,李敏章,總經理,鄭宏寧,(05)5573966,19730419,19851224,新台幣                 10.0000元,16846646370,0,0,1,本公司股務科,2718-9898,北市敦化北路201號(台塑大樓後棟一樓),資誠聯合會計師事務所,吳漢期,梁華玲,F.T.C,"11FL,201 TUN-HWA N.RD.,TAIPEI 105,TAIWAN, R.O.C.",2713-1329,u586267@ftc.com.tw,http://www.ftc.com.tw
1435,109/10/25,中福國際(股)公司,中福,－ ,其他,新北市中和區景平路666號2樓,3101946,黃立中,黃立中,廖桂珍,稽核室協理,許美瑩,(02)82422881,19710115,19871228,新台幣                 10.0000元,1397800800,0,0,1,元大證券(股)公司股務代理部,(02)25865859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,林淑如,陳昭伶,C.F.CORP.,"2FL., No. 666, JING PING RD.,ZHONGHE DIST,NEWTAIPEI CITY, R.O.C.",(02)22451043,stock@chungfutex.com.tw,www.chungfutex.com.tw
1436,109/10/25,華友聯開發股份有限公司(原福益),華友聯,－ ,建材營造,台北巿中正區愛國東路22號14樓,7510318,陸炤廷,陸炤廷,吳家德,副總經理,林紹詳,(02)2397-3711,19670131,19880411,新台幣                 10.0000元,956340000,0,0,1,元大證券(股)股務代理部,(02)2586-5859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,劉裕祥,郭麗園,HUA YU LIEN,"14F., No.22, Aiguo E. Rd., Zhongzheng Dist.,Taipei City, Taiwan (R.O.C.)",(02)2393-1513,steven@huakai.com.tw,www.huakai.com.tw
1437,109/10/25,勤益投資控股股份有限公司,勤益控,－ ,其他,台北市大安區忠孝東路4段320號9樓,35535607,顧肇基,顧立楷,馮于珍,會計部協理,曾瑞澤,(02)2741-5000,19610223,19881110,新台幣                 10.0000元,2033712840,0,0,1,中國信託商業銀行代理部,(02)6636-5566,10008台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,趙敏如,王勇勝,GTM,"9F,320 Zhong Xiao  E. Rd. Sec.4,Taipei, Taiwan 10694Taipei Taiwan R.O.C",(02)2776-5073,gtm@gtm.com.tw,http://www.gtm.com.tw
1438,109/10/25,三地開發地產股份有限公司,三地開發,－ ,建材營造,高雄市苓雅區中正二路175號16樓之3,3561011,鍾育霖,鍾育霖,鍾育霖,董事長兼總經理,陳順天,(07)2259599,19551011,19881215,新台幣                 10.0000元,1024115180,0,0,2,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路1段2號5樓,安侯建業聯合會計師事務所,陳國宗,張淑瑩,SanDi,"16F.-3, No. 175, Zhongzheng 2nd Rd.,Lingya Dist., Kaohsiung City 802",(07)2256099,yufoongb@ms37.hinet.net,http://www.sandirealestate.com.tw/
1439,109/10/25,中和羊毛工業股份有限公司,中和,－ ,紡織纖維,台北市信義區忠孝東路四段557之1號19樓,11113403,侯嘉騏,劉先雯,蔣中瑋,財務會計部協理,尚未派任,(02)27566777,19641001,19890522,新台幣                 10.0000元,920000000,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段六號六樓,資誠聯合會計師事務所,蕭春鴛,林瑟凱,CWT,"19th Floor, No.557-1, Sec 4 Zhongxiao East Rd., Xinyi Dist.Taipei 110055, Taiwan (R.O.C.)",(02)27531999,accounting@chuwa.com.tw,http://www.chuwa.com.tw
1440,109/10/25,臺南紡織股份有限公司,南紡,－ ,紡織纖維,台南市東區裕農路511號,68919301,育鵬投資股份有限公司,王立範,莊景堯,協理,彭源宏、蘇冠銘,(06)2376161,19550321,19891003,新台幣                 10.0000元,16568158570,0,0,1,統一綜合證券(股)公司股務代理部,(02)2746-3797,台北市松山區東興路8號地下一樓,資誠聯合會計師事務所,林姿妤,劉子猛,TAINAN SPINNING,"No. 511, Yunong Rd. , East Dist. ,Tainan City, Taiwan (R. O. C.)",(06)2361156,general@tainanspin.com.tw,www.tainanspin.com.tw
1441,109/10/25,大東紡織股份有限公司,大東,－ ,紡織纖維,台北市松山區南京東路三段346號3樓,51037304,陳修忠,陳建州,陳建州,總經理,莊進銘,(02)27522244,19580315,19891027,新台幣                 10.0000元,1008000000,22125971,0,1,群益金鼎證券(股)公司股務代理部,(02)27023999,106台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,林雅慧,徐永堅,TAH TONG,"No. 346, 3/F, Sec. 3, Nanking E. Rd.,Taipei,Taiwan 105TAIPEI,TAIWAN R.O.C.",(02)27718186,jameschuang@tahtong.com.tw,www.tahtong.com.tw
1442,109/10/25,名軒開發股份有限公司,名軒,－ ,建材營造,新北市五股區成泰路一段189巷16號5樓,4615057,吳泓瑩,吳勝利,吳勝利,總經理,陳秀惠,82922288,19740718,19891116,新台幣                 10.0000元,3091174260,0,0,1,台新國際商業銀行股務代理部,25048125,北市建國北路一段96號地下一樓,惠眾聯合會計師事務所,林欣如,盧聯生,ADVANCETEK,"5F.,NO.16,Lane 189,Sec. 1,Chengtai Rd.,Wugu Dist.,New Taipei City 248,Taiwan",82922686,servicemail@advancetek.com.tw,http://www.advancetek.com.tw
1443,109/10/25,立益紡織股份有限公司,立益,－ ,紡織纖維,台北市大同區西寧北路70號6樓,4287483,蘇東榮,蘇慶源,蘇東榮,董事長,王建中,(02)25557680,19721125,19900421,新台幣                 10.0000元,1353430110,0,0,1,元富證券股份有限公司股務代理科,(02)27686668,台北市松山區光復北路11巷35號地下一樓,國富浩華聯合會計師事務所,邱繼盛,陳桂美,LILYTEXTILE,"6TH FLOOR 70,HSI NING NORTH ROAD.TAIPEI,TAIWAN,R.O.C",(02)25587492,lily161@ms31.hinet.net,www.lily.com.tw
1444,109/10/25,力麗企業股份有限公司,力麗,－ ,紡織纖維,104台北市松江路162號11樓,7663290,郭紹儀,郭紹儀,陳漢卿,副總經理,陳禹州,(02)2100-2888,19790115,19900808,新台幣                 10.0000元,9573029420,0,0,1,台新國際商業銀行股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,吳恪昌,邱明玉,LEALEA,"11F,NO.162,SUNG CHIANG RD.,TAIPEI,TAIWAN,R.O.C",(02)2100-1352,srd0e8@lipeng.com.tw,https://www.lealeagroup.com.tw/
1445,109/10/25,大宇紡織股份有限公司,大宇,－ ,紡織纖維,台北市西寧北路62-5號7樓,7015014,張煜生,姚炳楠,姚炳楠,總經理,王秋煌,2552-3977,19690912,19910205,新台幣                 10.0000元,1306660340,0,0,1,群益金鼎證券(股)公司股務代理部,27023999,(10601) 台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳培德,吳世宗,UNIVERSAL,7/F 62-5 SINING N. ROADTAIPEI TAIWAN R.O.C.,02-25521969,uni.textile@msa.hinet.net,www.utc.tw
1446,109/10/25,宏和精密紡織股份有限公司,宏和,－ ,紡織纖維,台南市永康區中山南路473號,73641170,黃大功,何天明,張滄祐,經理,陳永祿,06-2333133,19780609,19911015,新台幣                 10.0000元,1377095130,0,0,1,元大證券股份有限公司,02-25865859,台北市大同區承德路3段210號B1,安永聯合會計師事務所,黃世杰,胡子仁,HONG HO,"No.473, Zhongshan S. Rd.,Yongkang Dist., Tainan City , Taiwan",06-2332133,u1081@hongho.com.tw,www.hongho.com.tw
1447,109/10/25,力鵬企業股份有限公司,力鵬,－ ,紡織纖維,104台北市松江路162號6樓,33955322,郭紹儀,郭紹儀,陳漢卿,副總經理,蘇彥銘,(02)2100-2888,19750820,19920128,新台幣                 10.0000元,9144872420,0,0,1,台新國際商業銀行股務代理部,(02)2504-8125,104台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,吳恪昌,邱明玉,LP,"6F,NO.162 SUNG CHIANG RD;TAIPEI,TAIWAN,R.O.C",(02)2100-2688,lynn@lealea.com.tw,http://www.lipeng.com.tw
1449,109/10/25,佳和實業股份有限公司,佳和,－ ,紡織纖維,台南市新市區三舍里207號,72055019,翁茂鍾,吳建東,方平煌,協理,黃崇海,(06)7029961,19721212,19920506,新台幣                 10.0000元,820000000,37993842,0,1,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路二段97號B2,安侯建業會計師事務所,陳國宗,許振隆,CHIA HER,"No.207, San Sheh Tsun, Hsin Shih HsiangTainan Hsien, Taiwan,R.O.C",(06)7029965,101010@chgtex.com,www.chgtex.com
1451,109/10/25,年興紡織股份有限公司,年興,－ ,紡織纖維,苗栗縣後龍鎮東明里下浮尾119-3號,22266307,陳朝國,蔡樹軒,蔡樹軒,總經理,周泰源,(037)728711,19861013,19921221,新台幣                 10.0000元,1980000000,0,0,1,群益金鼎證券股份有限公司,(02)27023999,台北市敦化南路二段97號B2,勤業眾信聯合會計師事務所,葉淑娟,邵志明,NIEN HSING,"No.119-3, Xiafuwei, Houlong Township,Miaoli County 356, Taiwan (R.O.C.)",(037)728361,nienhsing@nhjeans.com,https://www.nhjeans.com/
1452,109/10/25,宏益纖維工業股份有限公司,宏益,－ ,紡織纖維,台北市塔城街66號6樓,43121481,施振榮,羅昭甲,羅昭甲,總經理,張筱玉 施淑賢,02-25521191,19680823,19921228,新台幣                 10.0000元,1326414000,0,0,1,群益金鼎證券股份有限公司,02-27023999,台北市大安區敦化南路二段97號B2,立本台灣聯合會計師事務所,柯俊輝,陳怡琳,HONG YI,"6th FL.66 TA-CHENG ST.TAIPEI,TAIWAN,R.O.C",02-25523610,hongyi@hongyilon.com.tw,http://www.hongyilon.com.tw
1453,109/10/25,大將開發股份有限公司,大將,－ ,紡織纖維,台北市敦化南路二段71號6樓,7617901,葉義雄,葉義雄,葉義雄,董事長,余明德,27069999,19780415,19930419,新台幣                 10.0000元,986421380,0,0,1,元大證券股份有限公司,27175566,台北市大同區承德路三段210號地下一樓,勤業眾信聯合會計師事務所,劉水恩,楊清鎮,TA  JIANG,"6F,NO.71.SEC2 TUNG HWA SOUTH ROAD TAIPEI,TAIWANTAIPEI ,TAIWAN,ROC",27061166,md.yu@tajiang.com.tw,www.tajiang.com.tw
1454,109/10/25,台灣富綢纖維股份有限公司,台富,－ ,紡織纖維,台北市西寧北路70-1號8樓,4301794,張煜生,莊燿銘,莊燿銘,總經理,吳長智,02-25568282,19730601,19930507,新台幣                 10.0000元,1298338480,0,0,1,日盛證券股份有限公司,02-25419977,台北市中山區南京東路二段85號7樓,勤業眾信聯合會計師事務所,池瑞全,游素環,TTF,8F.70-1 HSI-NING NORTH ROADTAIPEI TAIWAN,02-25500501,c.j.wu@ttfco.com,http://www.ttfco.com
1455,109/10/25,集盛實業股份有限公司,集盛,－ ,紡織纖維,台北市西寧北路七十號二樓,43295237,葉守焞,蘇百煌,蘇百煌,總經理,郭世誠 顏仲梓,02-25557151,19690818,19931007,新台幣                 10.0000元,5780003800,0,0,1,群益金鼎證券(股)公司股務代理部,02-27023999,台北市敦化南路二段97號地下二樓,國富浩華聯合會計師事務所,蕭英嘉,林美玲,ZIG SHENG,"2ND FL 70 SHI-NING N RD.TAIPEI,TAIWAN, R.O.C.",02-25503740,jason_kuo@zigsheng.com,www.zigsheng.com
1456,109/10/25,怡華實業股份有限公司,怡華,－ ,紡織纖維,台北市內湖區內湖路一段392號12樓之1,33144175,黃士豪,黃士豪,李世豪,經理,黃經博,02-87978780,19680802,19931209,新台幣                 10.0000元,937200000,0,0,1,群益金鼎證券股份有限公司,(02)27035000,台北巿敦化南路2段97號B2,安侯建業聯合會計師事務所,張淑瑩,林琇宜,I-HWA,"12F-1,NO.392,SEC.1 NEI-HU RD.,TAIPEI 114,TAIWAN,R.O.C.TAIPEI,TAIWAN",(02)87978106,haul@ybworld.com.tw,http://www.ihwa.com.tw
