公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市/櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,交易市場
1315,達新工業股份有限公司,達新,塑膠工業,－,台中市西屯區工業區35路51號,51059101,吳子聰,胡伯澤,賴耿民,財會主管,陳昕晟,04-23595511,55/10/24,81/05/09,新台幣 10.0000元,1386000000,138600000,0,0,合併,每半會計年度,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,國富浩華聯合會計師事務所,張福郎,邱桂鈴,TAH HSIN,"NO.51, 35TH RD.,TAICHUNG INDUSTRIAL PARK ,TAICHUNG ,TAIWAN, R.O.C",04-23595557,thst@mail.tahhsin.com.tw,www.tahhsin.com.tw,賴耿民,財會主管,04-23595511#151,kmlai@mail.tahhsin.com.tw,www.tahhsin.com.tw,上市
1316,上曜建設開發股份有限公司,上曜,建材營造,－,台南市安平區永華路二段248號20樓之6,73654033,張祐銘,宋育豪,郭育政,財務部協理,朱麗娟,(06)2988318,68/12/11,81/10/15,新台幣 10.0000元,1798456260,179845626,0,0,合併,每半會計年度,董事會,元大證券股份有限公司,(02)2586-5859,台北市大同區承德路三段210號地下一樓,安侯建業聯合會計師事務所,許振隆,陳惠媛,SUN YAD,"20F.-6, No.248, Sec. 2, Yonghua RdAnping Dist., Tainan City 708, Taiwan",(06)2988311,fina@sunyad.com.tw,www.sunyad.com.tw,郭育政,財務部協理,06-2988318,sunyad_101@yahoo.com.tw,www.sunyad.com.tw,上市
1319,東陽實業廠股份有限公司,東陽,汽車工業,－,台南市安和路二段98號,68326665,吳永豐,吳永祥,許芳華,處長,洪智慧,06-3560511,56/10/30,83/12/12,新台幣 10.0000元,5914770680,591477068,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5F,安永聯合會計師事務所,黃世杰,洪茂益,OTN,"98 AN HO ROAD.,SEC,2TAINAN,TAIWAN,R,O,C",06-3566055,15469@tyg.com.tw,WWW.TYG.COM.TW,黃和傑,專案經理,06-3560511-6170,15531@tyg.com.tw,http://www.tyg.com.tw/tw/stakeholders.html,上市
1321,大洋塑膠工業股份有限公司,大洋,塑膠工業,－,"台北市莒光路310號5,6樓",15024509,陳欽明,陳欽明,王逸鶴,經理,邱俊福,(02)23062131,54/06/07,88/01/26,新台幣 10.0000元,2272282680,227228268,0,0,合併,每年,股東會,凱基證券(股)公司股務代理部,(02)23148800,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,陳振乾,黃泳華,OPC,"5F,310 CHUKWANG ROADTAIPEI,TAIWAN,R.O.C",(02)23027464,andy@opc.com.tw,www.opc.com.tw,王逸鶴,經理,23062131-612,andy@opc.com.tw,www.opc.com.tw,上市
1323,永裕塑膠工業股份有限公司,永裕,塑膠工業,－,台南市仁德區勝利路88號,68192103,王威程,王威程,郭錦添,副總經理,蔡崇誠,06-2793711,62/04/02,89/09/11,新台幣 10.0000元,912745540,91274554,0,0,合併,每年,董事會,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,田中玉,劉子猛,YONYU,"88 SHENG LI ROAD,RENDE DISTRICT,TAINAN,TAIWANTainan ,Taiwan",06-7026577,kct3232@yonyu.com.tw,www.yonyu.com.tw,蔡崇誠,財務總監,+886-6-2793711#160,cct0368@yonyu.com.tw,http://www.yonyu.com.tw/yonyu/stakeholder.php,上市
1324,地球綜合工業股份有限公司,地球,塑膠工業,－,台北市中山區南京東路3段61號7樓,7147916,鈞鼎投資股份有限公司(代表人張德照),黃林慶,張雅琪,財務部部長,曾嬿妤,(02)2506-6666,53/12/08,89/09/11,新台幣 10.0000元,751218820,75121882,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,林麗凰,劉榮進,GLOBE TAPE,"7F.NO.61.SECTION 3,NANKING E ROADTAIPEI TAIWAN R.O.C.",(02)2507-0226,fet@globetape.com.tw,http://www.globetape.com.tw,張雅琪,財務部部長,(02)2506-6666,doris@globetape.com.tw,http://www.globetape.com/investor-64-78-page110,上市
1325,恒大股份有限公司,恆大,塑膠工業,－,台北市林森北路372號10樓,11455800,黃美慧,黃美慧,周壽祿,總經理室協理,廖淑姬,(02)25119161,51/10/14,89/09/11,新台幣 10.0000元,852811980,85281198,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,薛峻泯,張淳儀,UK,"10F, 372, LIN SHEN N. ROADTAIPEI, TAIWAN, R.O.C.",(02)25374473,uk4409@ms34.hinet.net,www.uk.com.tw,周壽祿,總經理室協理,(02)25119161,slchou@uk.com.tw,www.uk.com.tw,上市
1326,台灣化學纖維股份有限公司,台化,塑膠工業,－,彰化市中山路3段359號,58650902,洪福源,呂文進,洪福源,董事長,呂文進,(02)27122211,54/03/05,73/12/20,新台幣 10.0000元,58611862910,5861186291,0,0,合併,每年,股東會,台灣化學纖維股份有限公司股務室,(02)27189898,台北市敦化北路201號台塑大樓後棟1樓,資誠聯合會計師事務所,周建宏,吳漢期,FCFC,"2F, 201, Tung Hwa North RoadTaipei, Taiwan, R.O.C",(02)27133229,fcfc@fcfc.com.tw,http://www.fcfc.com.tw,劉佳儒,協理,(02)27122211-8410,u127129@fcfc.com.tw,http://www.fcfc.com.tw/PRE/TW/fcfchome.asp?div=6,上市
1337,亞洲塑膠再生資源控股有限公司,再生-KY,塑膠工業,KY 開曼群島,高雄市鹽埕區五福四路111號8樓,26068617,丁金造,丁志猛,薛又瑋,董事長特助,丁華雄,(07)5215560,99/01/08,100/08/17,新台幣 10.0000元,2689547290,268954729,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市承德路三段210號地下一樓,德昌聯合會計師事務所,林兆民,陳文彬,Asia Plastic,"8F., No. 111, Wufu 4th Rd.Yancheng Dist.,Kaohsiung City 803 Taiwan",(07)5215560,markuhsueh@sansd.cn,http://asia-recycle.com,王維民,會計主管,(07)552-4591,weimin831@gmail.com,http://asia-recycle.com(設置中),上市
1338,廣華控股有限公司,廣華-KY,汽車工業,KY 開曼群島,廣東省東莞市厚街鎮橋頭第三工業區,26594386,余澤民,黃建中,黃盛昌,財務長,黃建中,0769-89278888,98/12/08,101/12/19,新台幣 10.0000元,838400000,83840000,0,0,合併,每年,股東會,兆豐證券股份有限公司股務代理部,02-33930898,台北市忠孝東路二段95號3樓,安侯建業聯合會計師事務所,江忠儀,連淑凌,Hiroca,"3rd Industrial Zone, Qiaotou, Houjie TownDongguan City, Guangdong Province, PRC",0769-85903818,hiroca@hirosawa.com.cn,www.hirosawa.com.cn,黃盛昌,財務長,0975727658,hiroca@hirosawa.com.cn,www.hirosawa.com.cn,上市
1339,昭輝實業股份有限公司,昭輝,汽車工業,－,彰化縣鹿港鎮興業路8號,22078327,禾翰投資股份有限公司,林宜宏,劉淑梅,副總經理,王淑慧,(04)7810781,75/03/07,101/04/24,新台幣 10.0000元,741388750,74138875,0,0,合併,每年,股東會,統一綜合證券股份有限公司,02-27463797,台北市松山區東興路八號地下一樓,資誠聯合會計師事務所,王玉娟,劉美蘭,Y.C.C.,"8, Xingye Rd., Lukang TownChung Hua Hsien, Taiwan ., R.O.C.",(04)7813209,ycc888@yccco.com.tw,http://www.yccco.com.tw,劉淑梅,副總經理,(04)7810781,ycc888@yccco.com.tw,http://www.yccco.com.tw,上市
1340,勝悅新材料有限公司,勝悅-KY,塑膠工業,KY 開曼群島,中國福建省晉江市青陽蓮嶼工業區,37722768,莊國清,莊國清,陳圖炎,財務長,郭燈佳,8659582889862,101/06/14,103/01/14,新台幣 10.0000元,1529228550,152922855,0,0,合併,每年,股東會,永豐金證券公司股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,信永中和聯合會計師事務所,陳光慧,郭鎮宇,VICTORY,"Qingyang Lianyu Industrial AreaJinjiang, Fujian, China",8659585689208,peter.chen@sportspowersole.com,www.vnm.com.tw,陳圖炎,財務長,8659582889862,peter.chen@sportspowersole.com,www.vnm.com.tw,上市
1341,富林塑膠工業(開曼)控股(股)公司,富林-KY,塑膠工業,KY 開曼群島,越南海防市陽京郡海城坊范文同路第9里程,82716171,王源林,黃政烘,黃政烘,總經理,邱文輝,(07)535-2366,105/11/30,107/12/24,新台幣 10.0000元,504000000,50400000,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳秋燕,陳珍麗,FULIN-KY,Km9 Pham Van Dong Hai Thanh Ward Duong Kinh DistrictHai Phong Viet Nam,(07)535-2368,joyylin@fulintw.com.tw,http://www.fulinvn.com,許乃仁,協理,075352366,joyylin@fulintw.com.tw,0,上市
1342,八貫企業股份有限公司,八貫,其他,－,宜蘭縣冬山鄉德興四路6號,12386676,劉宗熹,劉宗熹,李宏毅,副總經理,施麗芬,03-9109568,71/06/17,109/11/24,新台幣 10.0000元,678453630,67845363,0,0,個別,每年,股東會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市中正區許昌街17號2樓,安永聯合會計師事務所,黃建澤,傅文芳,CCI Yilan,"No.6, Dexing 4th Rd., Dongshan TownshipYilan County 26950, Taiwan (R.O.C)",03-9903297,investor@cathayconsolidated.com,http://www.cathayconsolidated.com,李宏毅,副總經理,03-9109568,investor@cathayconsolidated.com,http://www.cathayconsolidated.com,上市
1402,遠東新世紀股份有限公司,遠東新,紡織纖維,－,台北市大安區敦化南路二段207號36樓,3522600,徐旭東,"吳高山,鄭澄宇",鄭澄宇,行政總部總經理,王健誠,02-27338000,43/01/13,56/04/14,新台幣 10.0000元,53528752270,5352875227,0,0,合併,每年,股東會,亞東證券股份有限公司,02-7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,邵志明,郭政弘,FENC,"36F,Taipei Metro Tower No.207,Tun Hwa South Road,Sec.2Taipei,Taiwan,R.O.C.",02-27367184,csostaff@metro.feg.com.tw,www.fenc.com,汪承雯,協理,02-27338000轉8537,ir@fenc.com,http://contact.fenc.com/contact_info.aspx?lang=zh&id=1,上市
1409,新光合成纖維股份有限公司,新纖,紡織纖維,－,台北市中山區南京東路二段123號8、12樓,7435515,吳東昇,羅時銓,文承嘉,協理,何浩寧,2507-1251,56/04/25,62/08/31,新台幣 10.0000元,16184092910,1618409291,0,0,合併,每年,董事會,新光證券(股)公司股務代理部,02-23118787,台北市中正區重慶南路一段66之1號11樓,勤業眾信聯合會計師事務所,陳文香,徐文亞,SSFC,"8TH.12TH FL., NO.123, SEC. 2 NANKING E. ROADTAIPEI, TAIWAN, R.O.C.",25072264,wen@shinkong.com.tw,www.shinkong.com.tw,文承嘉,協理,25071251~7316,wen@shinkong.com.tw,www.shinkong.com.tw,上市
1410,南洋染整股份有限公司,南染,紡織纖維,－,桃園市蘆竹區南山路三段二三三號,35286207,何 鈞,何 鈞,張愛玉,發言人,孟家立,02-25940361,53/12/22,62/10/18,新台幣 10.0000元,630000000,63000000,0,0,合併,每年,董事會,中國信託商銀代理部,02-66365566,台北市100重慶南路一段83號5樓,安侯建業聯合會計師事務所,余聖河,黃泳華,NYDF,"No.233, Sec. 3, Nanshan Rd.,Luzhu Dist., Taoyuan City 338, Taiwan",02-25919227,nydyeing@ms19.hinet.net,www.nydf.com.tw,張愛玉,發言人,02-25940361,nydyeing@ms19.hinet.net,www.nydf.com.tw/nydf/chinese/01-profile/index.htm,上市
1413,宏洲纖維工業股份有限公司,宏洲,紡織纖維,－,台北市內湖區瑞光路607號7樓,7220710,詹正田,林金鈴,張恆嘉,董事,林勝欽,2657-5859,57/07/30,64/12/23,新台幣 10.0000元,1321124540,132112454,30000000,0,個別,每年,董事會,福邦證券股份有限公司股務代理部,02-23711658,台北市忠孝西路一段6號6樓,安侯建業聯合會計師事務所,張淑瑩,池世欽,H.C.,"7F., No.607, Ruiguang Rd., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)TAIPEI TAIWAN",8797-7888,wallace@hungchou.com.tw,http://www.hungchou.com.tw/,張恆嘉,董事,02-26575859,albert@yijinn.com.tw,http://www.hungchou.com.tw/,上市
1414,東和紡織股份有限公司,東和,紡織纖維,－,台北市仁愛路四段376號13樓,73141105,蔡淑櫻,張嘉亨,張嘉亨,總經理,郭彥良,(02)27001840,48/09/11,65/02/02,新台幣 10.0000元,2200000000,220000000,0,0,個別,每年,股東會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號6樓,勤業眾信聯合會計師事務所,鄭欽宗,趙永祥,TUNG HO,"13TH FLOOR NO376,SEC 4 JEN AI ROADTAIPEI,TAIWAN,R.O.C",(02)27060967,admsect@tungho.com.tw,www.tungho.com.tw,郭彥良,副理,(02)27001840,david@tungho.com.tw,http://www.tungho.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=244&index=1,上市
1416,廣豐實業股份有限公司,廣豐,其他,－,台北市大安區敦化南路2段97號28樓,43434316,賀錫敬,黃麗玲,陳素靜,會計經理,陳宗慈,02-27048111,57/06/28,65/04/20,新台幣 10.0000元,1853421680,185342168,0,0,合併,每年,股東會,元大證券股份有限公司,2586-5859,台北市承德路三段210號B1,資誠聯合會計師事務所,賴宗羲,支秉鈞,KFIC,"28th Floor, No. 97, Section 2, Dunhua South Road, Da'an District, Taipei City(Taipei,Taiwan",02-27061881,s.j.chern@kfic.com.tw,www.kfic.com.tw,陳素靜,會計經理,02-27048111#828,s.j.chern@kfic.com.tw,http://www.kfic.com.tw/shareholders.html,上市
1417,嘉裕股份有限公司,嘉裕,紡織纖維,－,臺北市仁愛路四段25號6樓(通訊地址),11825825,嚴陳莉蓮,張祖蕙,張祖蕙,總經理,許靜文,27113171,58/12/12,65/12/28,新台幣 10.0000元,1899418400,189941840,0,0,合併,每年,股東會,公司股務組,25156421,臺北市南京東路二段150號7樓,勤業眾信聯合會計師事務所,邵志明,陳培德,CARNIVAL,"7TH FL.,25 JEN AI ROAD.SEC.4TAIPEI,TAIWAN,R.O.C.",27110900,ginahsu@carnival.com.tw,http://www.carnival.com.tw/cnl/investor_zone,許靜文,會計主管,02-27113171,ginahsu@carnival.com.tw,http://www.carnival.com.tw/cnl/investor_zone,上市
1418,東華合纖股份有限公司,東華,紡織纖維,－,台北市新生南路1段56號9樓,11083148,林河輝,林壯儒,葉燕玲,協理,江志恒,(02)23967768,59/03/02,66/02/14,新台幣 10.0000元,568343090,56834309,10000000,0,合併,每年,股東會,永豐金證券股務代理部,(02)23816288,台北市博愛路17號3樓,正風聯合會計師事務所,吳欣亮,彭莉真,TONG-HWA,"9F., No.56, Sec. 1, Xinsheng S. Rd.,Taipei City 100, Taiwan (R.O.C.)",(02)23962568,thsf@ms22.hinet.net,thfin.myweb.hinet.net,葉燕玲,協理,(02)23967768,thsf@ms22.hinet.net,thfin.myweb.hinet.net/Investors.html,上市
1419,新光紡織股份有限公司,新紡,紡織纖維,－,台北市南京東路二段123號11樓,7435901,吳昕恩,邱錦發,邱錦發,總經理,柯夙娟,(02)25071251,44/06/06,66/03/14,新台幣 10.0000元,3000412800,300041280,0,0,合併,每年,董事會,台新國際商業銀行股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,李麗凰,池瑞全,SHINKO.TEXTILE,"11TH.FL.,123,NANKING E.RD.,SEC.2TAIPEI.TAIWAN.R.O.C",(02)25072576,shinkong@sktextile.com.tw,http://www.sktextile.com.tw,邱錦發,總經理,(02)25071251-350,david@sktextile.com.tw,http://www.sktextile.com.tw,上市
1423,利華羊毛工業股份有限公司,利華,紡織纖維,－,台北市忠孝東路四段310號12樓,11311608,應柔爾,應柔爾,余美蘭,副總經理,楊遵五,02-27811161,53/07/23,68/04/02,新台幣 10.0000元,1384000000,138400000,0,0,個別,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,許新民,王彥鈞,REWARD WOOL,"12th Floor, 310 Sec. 4, Chung Hsiao East RoadTaipei, 106 , Taiwan, R. O. C.",02-27521193,reward@reward.com.tw,www.reward.com.tw,楊遵五,經理,886-2-27811161,ir@reward.com.tw,www.reward.com.tw/contact.htm,上市
1432,大魯閣實業股份有限公司,大魯閣,貿易百貨,－,台中市東區復興路4段186號,4690983,林曼麗,謝國棟,許俊麒,總顧問,羅淑敏,0436118888,62/07/18,71/07/26,新台幣 10.0000元,750000000,75000000,0,0,合併,每年,股東會,華南永昌綜合證券股份有限公司,02-27186425,台北市民生東路四段54號4樓,資誠聯合會計師事務所,蕭春鴛,劉美蘭,TAROKO,"No186, Sec 4, Fusing Rd., East Dist.,Taichung, Taiwan, R.O.C.",0436080809,taroko@taroko.com.tw,http://www.taroko.com.tw/c/index.php,許俊麒,總顧問,0436118888,http://www.taroko.com.tw/c/csr_person.php,http://www.taroko.com.tw/c/csr_person.php,上市
1434,福懋興業股份有限公司,福懋,紡織纖維,－,雲林縣斗六市榴中里石榴路317號,14001199,王文淵,李敏章,李敏章,總經理,鄭宏寧,(05)5573966,62/04/19,74/12/24,新台幣 10.0000元,16846646370,1684664637,0,0,合併,每年,股東會,本公司股務科,2718-9898,北市敦化北路201號(台塑大樓後棟一樓),資誠聯合會計師事務所,吳漢期,梁華玲,F.T.C,"11FL,201 TUN-HWA N.RD.,TAIPEI 105,TAIWAN, R.O.C.",2713-1329,u586267@ftc.com.tw,http://www.ftc.com.tw,鄭宏寧,協理,(05)5573966轉7161,u133232@ftc.com.tw,http://www.ftc.com.tw,上市
1435,中福國際(股)公司,中福,其他,－,新北市中和區景平路666號2樓,3101946,黃立中,黃立中,廖桂珍,稽核室副總經理,許美瑩,(02)82422881,60/01/15,76/12/28,新台幣 10.0000元,1397800800,139780080,0,0,合併,每年,股東會,元大證券(股)公司股務代理部,(02)25865859,台北市大同區承德路三段210號B1,正大聯合會計師事務所,羅裕民,劉慧萍,C.F.CORP.,"2FL., No. 666, JING PING RD.,ZHONGHE DIST,NEWTAIPEI CITY, R.O.C.",(02)22451043,stock@chungfutex.com.tw,www.chungfutex.com.tw,廖桂珍,稽核室副總經理,(02)82422881,cftex@tpts6.seed.net.tw,www.chungfutex.com.tw,上市
1436,華友聯開發股份有限公司(原福益),華友聯,建材營造,－,高雄市鳳山區文龍路85號11樓,7510318,陸炤廷,陸炤廷,吳家德,副總經理,林紹詳,(07)780-1381,56/01/31,77/04/11,新台幣 10.0000元,956340000,95634000,0,0,合併,每年,股東會,元大證券(股)股務代理部,(02)2586-5859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,劉裕祥,許瑞軒,HUA YU LIEN,"11F., No. 85,Wenlong Rd.,Fengshan Dist.,Kaohsiung City, Taiwan (R.O.C.)",(07)777-7398,steven@huakai.com.tw,www.huakai.com.tw,林紹詳,副總經理,(07)780-1381,steven@huakai.com.tw,https://www.huakai.com.tw/blank-17,上市
1437,勤益投資控股股份有限公司,勤益控,其他,－,台北市大安區忠孝東路4段320號9樓,35535607,顧肇基,顧立楷,馮于珍,會計部協理,曾瑞澤,(02)2741-5000,50/02/23,77/11/10,新台幣 10.0000元,2033712840,203371284,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,10008台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,趙敏如,王勇勝,GTM,"9F,320 Zhong Xiao E. Rd. Sec.4,Taipei, Taiwan 10694Taipei Taiwan R.O.C",(02)2776-5073,gtm@gtm.com.tw,http://www.gtm.com.tw,馮于珍,會計部協理,(02)2741-5000,gtm@gtm.com.tw,http://www.gtm.com.tw/web/stakeholder/stakeholder.jsp,上市
1438,三地開發地產股份有限公司,三地開發,建材營造,－,高雄市苓雅區中正二路175號16樓之3,3561011,鍾育霖,鍾育霖,鍾育霖,董事長兼總經理,陳順天,(07)2259599,44/10/11,77/12/15,新台幣 10.0000元,512057590,51205759,0,0,個別,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路1段2號5樓,安侯建業聯合會計師事務所,陳國宗,張淑瑩,SanDi,"16F.-3, No. 175, Zhongzheng 2nd Rd.,Lingya Dist., Kaohsiung City 802",(07)2256099,yufoongb@ms37.hinet.net,http://www.sandirealestate.com.tw/,陳順天,財務長,(07)2259599,yufoongb@ms37.hinet.net,http://www.sandirealestate.com.tw/WebMaster/?section=1,上市
1439,中和羊毛工業股份有限公司,中和,紡織纖維,－,台北市信義區忠孝東路四段557之1號19樓,11113403,侯嘉騏,劉先雯,羅健彰,財務會計部經理,尚未派任,(02)27566777,53/10/01,78/05/22,新台幣 10.0000元,920000000,92000000,0,0,合併,每季,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段六號六樓,資誠聯合會計師事務所,蕭春鴛,林瑟凱,CWT,"19th Floor, No.557-1, Sec 4 Zhongxiao East Rd., Xinyi Dist.Taipei 110055, Taiwan (R.O.C.)",(02)27531999,accounting@chuwa.com.tw,http://www.chuwa.com.tw,羅健彰,財務會計部經理,(02)27566777,chuwa@chuwa.com.tw,http://www.chuwa.com.tw/interested/index.htm,上市
