,出表日期,stock_id,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期_x,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,交易市場,主要經營業務,上市上櫃日期
42,109/10/25,1323,永裕,－ ,塑膠工業,台南市仁德區勝利路88號,68192103,王威程,王威程,郭錦添,副總經理,蔡崇誠,06-2793711,19730402,20000911,新台幣                 10.0000元,912745540,0,0,1,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,田中玉,劉子猛,YONYU,"88 SHENG LI ROAD,RENDE  DISTRICT,TAINAN,TAIWANTainan ,Taiwan",06-7026577,kct3232@yonyu.com.tw,www.yonyu.com.tw,上市,各種塑膠製品製造.批發各種塑膠模具及機械零件之加工製造及買賣塑膠原料染色之加工業務,2000/09/11
43,109/10/25,1324,地球,－ ,塑膠工業,台北市中山區南京東路3段61號7樓,7147916,張德照,黃林慶,張雅琪,財務部部長,曾嬿妤,(02)2506-6666,19641208,20000911,新台幣                 10.0000元,751218820,0,0,1,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,林麗凰,徐榮煌,GLOBE TAPE,"7F.NO.61.SECTION 3,NANKING E ROADTAIPEI TAIWAN R.O.C.",(02)2507-0226,info@globetape.com.tw,http://www.globetape.com.tw,上市,各種黏膠帶電報紙防水紙防蝕漆防蝕膠帶等之製造加工買賣業務機械設計之製造加工按裝修護買賣及電子產品之製造加工買賣業務禮品雜貨等之買賣業務,2000/09/11
44,109/10/25,1325,恆大,－ ,塑膠工業,台北市林森北路372號10樓,11455800,黃美慧,黃美慧,周壽祿,總經理室協理,廖淑姬,(02)25119161,19621014,20000911,新台幣                 10.0000元,852811980,0,0,1,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,周以隆,張淳儀,UK,"10F, 372, LIN SHEN N. ROADTAIPEI, TAIWAN, R.O.C.",(02)25374473,uk4409@ms34.hinet.net,www.uk.com.tw,上市,各類不織布之產銷,2000/09/11
45,109/10/25,1326,台化,－ ,塑膠工業,彰化市中山路3段359號,58650902,王文淵,呂文進,洪福源,副董事長,呂文進,(02)27122211,19650305,19841220,新台幣                 10.0000元,58611862910,0,0,1,台灣化學纖維股份有限公司股務室,(02)27189898,台北市敦化北路201號台塑大樓後棟1樓,資誠聯合會計師事務所,周建宏,吳漢期,FCFC,"2F, 201, Tung Hwa North RoadTaipei, Taiwan, R.O.C",(02)27133229,fcfc@fcfc.com.tw,http://www.fcfc.com.tw,上市,純對苯二甲酸、聚苯乙烯、苯乙烯、鄰二甲苯、對二甲苯、苯、合成酚、丙酮、聚丙烯、二甲基甲醯胺、ABS、嫘縈棉、合成纖維紗、布、耐隆絲、耐隆絲布及其染整加工等製銷,1984/12/20
46,109/10/25,1337,再生-KY,KY 開曼群島                                                    ,塑膠工業,高雄市鼓山區明誠三路685號12樓,26068617,丁金造,丁志猛,薛又瑋,董事長特助,丁華雄,(07)5524591,20100108,20110817,新台幣                 10.0000元,2689547290,0,0,1,元大證券股份有限公司股務代理部,(02)2586-5859,台北市承德路三段210號地下一樓,勤業眾信聯合會計師事務所,吳秋燕,江佳玲,Asia Plastic,"12F., No.685, Mingcheng 3rd Rd.Gushan Dist., Kaohsiung City 804, Taiwan",(07)5524591,markuhsueh@sansd.cn,http://asia-recycle.com,上市,以廢塑膠再生運用以產製EVA之共混發泡製品之製造及銷售,2011/08/17
47,109/10/25,1338,廣華-KY,KY 開曼群島                                                    ,汽車工業,廣東省東莞市厚街鎮橋頭第三工業區,26594386,余澤民,黃建中,黃盛昌,財務長,黃建中,0769-89278888,20091208,20121219,新台幣                 10.0000元,838400000,0,0,1,兆豐證券股份有限公司股務代理部,02-33930898,台北市忠孝東路二段95號3樓,安侯建業聯合會計師事務所,江忠儀,連淑凌,Hiroca,"3rd Industrial Zone, Qiaotou, Houjie TownDongguan City, Guangdong Province, PRC",0769-85903818,hiroca@hirosawa.com.cn,www.hirosawa.com.cn,上市,汽車內飾件之曲面印刷、表面塗裝及射出成型等製造及銷售汽車內飾件之模具製造及銷售其他,2012/12/19
48,109/10/25,1339,昭輝,－ ,汽車工業,彰化縣鹿港鎮興業路8號,22078327,禾翰投資股份有限公司,林宜宏,劉淑梅,副總經理,王淑慧,(04)7810781,19860307,20120424,新台幣                 10.0000元,741388750,0,0,1,統一綜合證券股份有限公司,02-27463797,台北市松山區東興路八號地下一樓,資誠聯合會計師事務所,王玉娟,劉美蘭,Y.C.C.,"8, Xingye Rd., Lukang TownChung Hua Hsien, Taiwan ., R.O.C.",(04)7813209,ycc888@yccco.com.tw,http://www.yccco.com.tw,上市,汽車零組件之製造及銷售,2012/04/24
49,109/10/25,1340,勝悅-KY,KY 開曼群島                                                    ,塑膠工業,中國福建省晉江市青陽蓮嶼工業區,37722768,莊國清,莊國清,陳圖炎,財務長,郭燈佳,8659582889862,20120614,20140114,新台幣                 10.0000元,1529228550,0,0,1,永豐金證券公司股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,卓明信,施景彬,VICTORY,"Qingyang Lianyu Industrial AreaJinjiang, Fujian, China",8659585689208,peter.chen@sportspowersole.com,www.vnm.com.tw,上市,從事高分子複合材料之研發與應用，目前主要應用於各式鞋底材料,2014/01/14
50,109/10/25,1341,富林-KY,KY 開曼群島                                                    ,塑膠工業,越南海防市陽京郡海城坊范文同路第9里程,82716171,王源林,黃政烘,黃政烘,總經理,邱文輝,(07)535-2366,20161130,20181224,新台幣                 10.0000元,494000000,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳秋燕,龔俊吉,FULIN-KY,Km9 Pham Van Dong Hai Thanh Ward Duong Kinh DistrictHai Phong Viet Nam,(07)535-2368,joyylin@fulintw.com.tw,http://www.fulinvn.com,上市,乳膠皮、膠布、及柔軟皮等PVC 皮革與環保PU皮革之生產銷售,2018/12/24
51,109/10/25,1402,遠東新,－ ,紡織纖維,台北市大安區敦化南路二段207號36樓,3522600,徐旭東,"吳高山,曾裕賢,胡正隆,鄭澄宇",鄭澄宇,行政總部總經理,王健誠,02-27338000,19540113,19670414,新台幣                 10.0000元,53528752270,0,0,1,亞東證券股份有限公司,02-7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,施景彬,郭政弘,FENC,"36F,Taipei Metro Tower No.207,Tun Hwa South Road,Sec.2Taipei,Taiwan,R.O.C.",02-27367184,csostaff@metro.feg.com.tw,www.fenc.com,上市,石化纖維原料、半成品及製成品。纖維紗(布)、混紡紗(布)、假撚絲、棉布、被單。紡織成衣、針織成衣。,1967/04/14
52,109/10/25,1409,新纖,－ ,紡織纖維,台北市中山區南京東路二段123號8、12樓,7435515,吳東昇,羅時銓,文承嘉,協理,何浩寧,2507-1251,19670425,19730831,新台幣                 10.0000元,16184092910,0,0,1,新光證券(股)公司股務代理部,02-23118787,台北市中正區重慶南路一段66之1號11樓,勤業眾信聯合會計師事務所,陳文香,徐文亞,SSFC,"8TH.12TH FL., NO.123, SEC. 2 NANKING E. ROADTAIPEI, TAIWAN, R.O.C.",25072264,wen@shinkong.com.tw,www.shinkong.com.tw,上市,各種合成纖維及各種合成纖維假撚絲之製造及銷售。各種工程用塑膠及其加工品之製造及銷售。各種合成薄膜、膠片及有關合成薄膜原料及加工品之製造及銷售。,1973/08/31
53,109/10/25,1410,南染,－ ,紡織纖維,桃園市蘆竹區南山路三段二三三號,35286207,何  鈞,何  鈞,張愛玉,發言人,孟家立,02-25940361,19641222,19731018,新台幣                 10.0000元,630000000,0,0,1,中國信託商銀代理部,02-66365566,台北市100重慶南路一段83號5樓,資誠聯合會計師事務所,徐聖忠,李運鞭,NYDF,"No.233, Sec. 3, Nanshan Rd.,Luzhu Dist., Taoyuan City 338, Taiwan",02-25919227,nydyeing@ms19.hinet.net,www.nydf.com.tw,上市,"絲棉毛合成化學纖維織品之印染及樹脂加工定型整理業務前各項有關產品及原材料之買賣,進出口布匹業務工業廠房開發租售,廠房出租,倉庫出租,辦公大樓出租業",1973/10/18
54,109/10/25,1413,宏洲,－ ,紡織纖維,台北市內湖區瑞光路607號7樓,7220710,詹正田,林金鈴,張恆嘉,董事,林勝欽,2657-5859,19680730,19751223,新台幣                 10.0000元,1321124540,30000000,0,2,福邦證券股份有限公司股務代理部,02-23711658,台北市忠孝西路一段6號6樓,安侯建業聯合會計師事務所,張淑瑩,池世欽,H.C.,"7F., No.607, Ruiguang Rd., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)TAIPEI TAIWAN",8797-7888,wallace@hungchou.com.tw,http://www.hungchou.com.tw/,上市,合成化學纖維之製造及加工買賣業務塑膠抽絲品之製造及加工買賣業務,1975/12/23
55,109/10/25,1414,東和,－ ,紡織纖維,台北市仁愛路四段376號13樓,73141105,蔡淑櫻,張嘉亨,張嘉亨,總經理,郭彥良,(02)27001840,19590911,19760202,新台幣                 10.0000元,2200000000,0,0,2,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號6樓,勤業眾信聯合會計師事務所,鄭欽宗,趙永祥,TUNG HO,"13TH FLOOR NO376,SEC 4 JEN AI ROADTAIPEI,TAIWAN,R.O.C",(02)27060967,admsect@tungho.com.tw,www.tungho.com.tw,上市,天然纖維紡織及其加工業務。,1976/02/02
56,109/10/25,1416,廣豐,－ ,其他,桃園市八德區介壽路一段728號,43434316,邱文達,邱文達,陳素靜,會計經理,陳宗慈,(03)3637818,19680628,19760420,新台幣                 10.0000元,1853421680,0,0,1,元大證券股份有限公司,2586-5859,台北市承德路三段210號B1,國富浩華聯合會計師事務所,林志隆,高佩,KFIC,"No.728, Sec. 1, Jieshou Rd., Bade Dist., Taoyuan City 334, TaiwanTaipei,Taiwan",(03)3637568,s.j.chern@kfic.com.tw,www.kfic.com.tw,上市,"家用紡織品進出口銷售業務委託興建國民住宅,商業大樓出租出售業務",1976/04/20
57,109/10/25,1417,嘉裕,－ ,紡織纖維,臺北市仁愛路四段25號7樓,11825825,嚴陳莉蓮,張祖蕙(代理),陳俊宏,財務長,許靜文,27113171,19691212,19761228,新台幣                 10.0000元,1899418400,0,0,1,公司股務組,25156421,臺北市南京東路二段150號7樓,勤業眾信聯合會計師事務所,施景彬,邵志明,CARNIVAL,"7TH FL.,25 JEN AI ROAD.SEC.4TAIPEI,TAIWAN,R.O.C.",27110900,er9521@tp.carnival.com.tw,http://www.carnival.com.tw/cnl/investor_zone,上市,男女成衣,1976/12/28
58,109/10/25,1418,東華,－ ,紡織纖維,台北市新生南路1段56號9樓,11083148,林河輝,林壯儒,葉燕玲,協理,江志恒,(02)23967768,19700302,19770214,新台幣                 10.0000元,568343090,10000000,0,1,永豐金證券股務代理部,(02)23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,黃海悅,陳招美,TONG-HWA,"9F., No.56, Sec. 1, Xinsheng S. Rd.,Taipei City 100, Taiwan (R.O.C.)",(02)23962568,thsf@ms22.hinet.net,thfin.myweb.hinet.net,上市,聚丙烯青合成纖維.聚丙烯青梳毛條之製造及內外銷生產聚丙烯青紗內外銷聚尿酯系纖維及其原料之製造.加工及內外銷,1977/02/14
59,109/10/25,1419,新紡,－ ,紡織纖維,台北市南京東路二段123號11樓,7435901,吳昕恩,邱錦發,邱錦發,總經理,柯夙娟,(02)25071251,19550606,19770314,新台幣                 10.0000元,3000412800,0,0,1,台新國際商業銀行股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,李麗凰,池瑞全,SHINKO.TEXTILE,"11TH.FL.,123,NANKING E.RD.,SEC.2TAIPEI.TAIWAN.R.O.C",(02)25072576,shinkong@sktextile.com.tw,http://www.sktextile.com.tw,上市,紡織品及針織品之製造、加工買賣及門市零售業務紡織品及針織品成衣加工、製造、買賣及門市零售業務委託營造廠興建商業大樓及國民住宅出租出售業務,1977/03/14
60,109/10/25,1423,利華,－ ,紡織纖維,台北市忠孝東路四段310號12樓,11311608,應柔爾,應柔爾,余美蘭,副總經理,楊遵五,02-27811161,19640723,19790402,新台幣                 10.0000元,1384000000,0,0,2,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,許新民,王彥鈞,REWARD WOOL,"12th Floor, 310 Sec. 4, Chung Hsiao East RoadTaipei, 106 , Taiwan, R. O. C.",02-27521193,reward@reward.com.tw,www.reward.com.tw,上市,毛條(包括炭化羊毛)之製造及銷售業務其他羊毛之防縮、染整加工業務前列各款所列有關業務之進出口業務,1979/04/02
61,109/10/25,1432,大魯閣,－ ,貿易百貨,台中市東區復興路4段186號,4690983,林曼麗,謝國棟,許俊麒,總顧問,羅淑敏,0436118888,19730718,19820726,新台幣                 10.0000元,750000000,0,0,1,華南永昌綜合證券股份有限公司,02-27186425,台北市民生東路四段54號4樓,資誠聯合會計師事務所,王方瑜,劉美蘭,TAROKO,"No186, Sec 4, Fusing Rd., East Dist.,Taichung, Taiwan, R.O.C.",0436080809,taroko@taroko.com.tw,http://www.taroko.com.tw/c/index.php,上市,商場開發休閒育樂策略事業,1982/07/26
62,109/10/25,1434,福懋,－ ,紡織纖維,雲林縣斗六市榴中里石榴路317號,14001199,王文淵,李敏章,李敏章,總經理,鄭宏寧,(05)5573966,19730419,19851224,新台幣                 10.0000元,16846646370,0,0,1,本公司股務科,2718-9898,北市敦化北路201號(台塑大樓後棟一樓),資誠聯合會計師事務所,吳漢期,梁華玲,F.T.C,"11FL,201 TUN-HWA N.RD.,TAIPEI 105,TAIWAN, R.O.C.",2713-1329,u586267@ftc.com.tw,http://www.ftc.com.tw,上市,尼龍多富達布、聚酯布、傘骨槽骨、輪胎簾布、棉紗、人造棉紗合成纖維紗、混紡紗、織布染整、成衣、被單、床單等及其相關製品製造高分子聚合物製品、防彈衣背心、夾克、工業用工作服,1985/12/24
63,109/10/25,1435,中福,－ ,其他,新北市中和區景平路666號2樓,3101946,黃立中,黃立中,廖桂珍,稽核室協理,許美瑩,(02)82422881,19710115,19871228,新台幣                 10.0000元,1397800800,0,0,1,元大證券(股)公司股務代理部,(02)25865859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,林淑如,陳昭伶,C.F.CORP.,"2FL., No. 666, JING PING RD.,ZHONGHE DIST,NEWTAIPEI CITY, R.O.C.",(02)22451043,stock@chungfutex.com.tw,www.chungfutex.com.tw,上市,"倉儲業國際貿易,服飾批發,煙酒零售電信器材批發業,電子材料批發業",1987/12/28
64,109/10/25,1436,華友聯,－ ,建材營造,台北巿中正區愛國東路22號14樓,7510318,陸炤廷,陸炤廷,吳家德,副總經理,林紹詳,(02)2397-3711,19670131,19880411,新台幣                 10.0000元,956340000,0,0,1,元大證券(股)股務代理部,(02)2586-5859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,劉裕祥,郭麗園,HUA YU LIEN,"14F., No.22, Aiguo E. Rd., Zhongzheng Dist.,Taipei City, Taiwan (R.O.C.)",(02)2393-1513,steven@huakai.com.tw,www.huakai.com.tw,上市,住宅及大樓開發租售業休閒活動場館業餐館業,1988/04/11
65,109/10/25,1437,勤益控,－ ,其他,台北市大安區忠孝東路4段320號9樓,35535607,顧肇基,顧立楷,馮于珍,會計部協理,曾瑞澤,(02)2741-5000,19610223,19881110,新台幣                 10.0000元,2033712840,0,0,1,中國信託商業銀行代理部,(02)6636-5566,10008台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,趙敏如,王勇勝,GTM,"9F,320 Zhong Xiao  E. Rd. Sec.4,Taipei, Taiwan 10694Taipei Taiwan R.O.C",(02)2776-5073,gtm@gtm.com.tw,http://www.gtm.com.tw,上市,一般投資業,1988/11/10
66,109/10/25,1438,三地開發,－ ,建材營造,高雄市苓雅區中正二路175號16樓之3,3561011,鍾育霖,鍾育霖,鍾育霖,董事長兼總經理,陳順天,(07)2259599,19551011,19881215,新台幣                 10.0000元,1024115180,0,0,2,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路1段2號5樓,安侯建業聯合會計師事務所,陳國宗,張淑瑩,SanDi,"16F.-3, No. 175, Zhongzheng 2nd Rd.,Lingya Dist., Kaohsiung City 802",(07)2256099,yufoongb@ms37.hinet.net,http://www.sandirealestate.com.tw/,上市,委託營造廠商興建商業大樓、工業大樓及住宅出租出售業務。紡織工業之產銷及其附屬事業暨投資金融與其他經濟事業。,1988/12/15
67,109/10/25,1439,中和,－ ,紡織纖維,台北市信義區忠孝東路四段557之1號19樓,11113403,侯嘉騏,劉先雯,蔣中瑋,財務會計部協理,尚未派任,(02)27566777,19641001,19890522,新台幣                 10.0000元,920000000,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段六號六樓,資誠聯合會計師事務所,蕭春鴛,林瑟凱,CWT,"19th Floor, No.557-1, Sec 4 Zhongxiao East Rd., Xinyi Dist.Taipei 110055, Taiwan (R.O.C.)",(02)27531999,accounting@chuwa.com.tw,http://www.chuwa.com.tw,上市,防縮羊毛之銷售毛條之銷售不動產租賃,1989/05/22
68,109/10/25,1440,南紡,－ ,紡織纖維,台南市東區裕農路511號,68919301,育鵬投資股份有限公司,王立範,莊景堯,協理,彭源宏、蘇冠銘,(06)2376161,19550321,19891003,新台幣                 10.0000元,16568158570,0,0,1,統一綜合證券(股)公司股務代理部,(02)2746-3797,台北市松山區東興路8號地下一樓,資誠聯合會計師事務所,林姿妤,劉子猛,TAINAN SPINNING,"No. 511, Yunong Rd. , East Dist. ,Tainan City, Taiwan (R. O. C.)",(06)2361156,general@tainanspin.com.tw,www.tainanspin.com.tw,上市,各種紡織品之製造加工及販賣有關合成纖維製品之製造及販賣委託營造廠興建國民住宅、商業大樓出租、出售業務,1989/10/03
69,109/10/25,1441,大東,－ ,紡織纖維,台北市松山區南京東路三段346號3樓,51037304,陳修忠,陳建州,陳建州,總經理,莊進銘,(02)27522244,19580315,19891027,新台幣                 10.0000元,1008000000,22125971,0,1,群益金鼎證券(股)公司股務代理部,(02)27023999,106台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,林雅慧,徐永堅,TAH TONG,"No. 346, 3/F, Sec. 3, Nanking E. Rd.,Taipei,Taiwan 105TAIPEI,TAIWAN R.O.C.",(02)27718186,jameschuang@tahtong.com.tw,www.tahtong.com.tw,上市,棉紗，混紡紗，化纖紗布營建,1989/10/27
70,109/10/25,1442,名軒,－ ,建材營造,新北市五股區成泰路一段189巷16號5樓,4615057,吳泓瑩,吳勝利,吳勝利,總經理,陳秀惠,82922288,19740718,19891116,新台幣                 10.0000元,3091174260,0,0,1,台新國際商業銀行股務代理部,25048125,北市建國北路一段96號地下一樓,惠眾聯合會計師事務所,林欣如,盧聯生,ADVANCETEK,"5F.,NO.16,Lane 189,Sec. 1,Chengtai Rd.,Wugu Dist.,New Taipei City 248,Taiwan",82922686,servicemail@advancetek.com.tw,http://www.advancetek.com.tw,上市,營建,1989/11/16
